id,frames,duration
EAc4zHEDd7o, 15, 0.600000
EAc4zHEDd7o, 29, 1.160000
EAc4zHEDd7o, 41, 1.640000
EAc4zHEDd7o, 24, 0.960000
EAc4zHEDd7o, 65, 2.600000
EAc4zHEDd7o, 42, 1.680000
szbl1xQvc0g, 348, 13.920000
szbl1xQvc0g, 246, 9.840000
szbl1xQvc0g, 335, 13.400000
szbl1xQvc0g, 461, 18.440000
szbl1xQvc0g, 153, 6.120000
szbl1xQvc0g, 179, 7.160000
szbl1xQvc0g, 238, 9.520000
szbl1xQvc0g, 25, 1.000000
szbl1xQvc0g, 21, 0.840000
szbl1xQvc0g, 17, 0.680000
szbl1xQvc0g, 184, 7.360000
szbl1xQvc0g, 108, 4.320000
szbl1xQvc0g, 76, 3.040000
szbl1xQvc0g, 16, 0.640000
szbl1xQvc0g, 84, 3.360000
szbl1xQvc0g, 45, 1.800000
szbl1xQvc0g, 44, 1.760000
szbl1xQvc0g, 310, 12.400000
szbl1xQvc0g, 245, 9.800000
szbl1xQvc0g, 346, 13.840000
szbl1xQvc0g, 161, 6.440000
szbl1xQvc0g, 261, 10.440000
szbl1xQvc0g, 88, 3.520000
szbl1xQvc0g, 202, 8.080000
szbl1xQvc0g, 398, 15.920000
szbl1xQvc0g, 17, 0.680000
szbl1xQvc0g, 15, 0.600000
szbl1xQvc0g, 54, 2.160000
szbl1xQvc0g, 65, 2.600000
szbl1xQvc0g, 85, 3.400000
szbl1xQvc0g, 46, 1.840000
szbl1xQvc0g, 31, 1.240000
szbl1xQvc0g, 15, 0.600000
szbl1xQvc0g, 15, 0.600000
szbl1xQvc0g, 21, 0.840000
szbl1xQvc0g, 53, 2.120000
szbl1xQvc0g, 129, 5.160000
szbl1xQvc0g, 46, 1.840000
szbl1xQvc0g, 156, 6.240000
szbl1xQvc0g, 64, 2.560000
szbl1xQvc0g, 68, 2.720000
szbl1xQvc0g, 86, 3.440000
szbl1xQvc0g, 46, 1.840000
szbl1xQvc0g, 66, 2.640000
szbl1xQvc0g, 43, 1.720000
szbl1xQvc0g, 44, 1.760000
szbl1xQvc0g, 54, 2.160000
szbl1xQvc0g, 213, 8.520000
szbl1xQvc0g, 43, 1.720000
szbl1xQvc0g, 43, 1.720000
szbl1xQvc0g, 87, 3.480000
szbl1xQvc0g, 66, 2.640000
szbl1xQvc0g, 68, 2.720000
szbl1xQvc0g, 67, 2.680000
szbl1xQvc0g, 66, 2.640000
szbl1xQvc0g, 94, 3.760000
szbl1xQvc0g, 461, 18.440000
szbl1xQvc0g, 153, 6.120000
szbl1xQvc0g, 86, 3.440000
szbl1xQvc0g, 72, 2.880000
szbl1xQvc0g, 54, 2.160000
szbl1xQvc0g, 71, 2.840000
szbl1xQvc0g, 68, 2.720000
szbl1xQvc0g, 130, 5.200000
szbl1xQvc0g, 157, 6.280000
szbl1xQvc0g, 84, 3.360000
zXtsGAkyeIo, 152, 6.339667
zXtsGAkyeIo, 18, 0.750750
zXtsGAkyeIo, 39, 1.626625
zXtsGAkyeIo, 17, 0.709042
zXtsGAkyeIo, 41, 1.710042
zXtsGAkyeIo, 25, 1.042708
zXtsGAkyeIo, 148, 6.172833
zXtsGAkyeIo, 16, 0.667333
zXtsGAkyeIo, 47, 1.960292
zXtsGAkyeIo, 69, 2.877875
zXtsGAkyeIo, 21, 0.875875
zXtsGAkyeIo, 18, 0.750750
zXtsGAkyeIo, 178, 7.424083
zXtsGAkyeIo, 23, 0.959292
zXtsGAkyeIo, 25, 1.042708
zXtsGAkyeIo, 37, 1.543208
zXtsGAkyeIo, 59, 2.460792
zXtsGAkyeIo, 21, 0.875875
zXtsGAkyeIo, 51, 2.127125
zXtsGAkyeIo, 17, 0.709042
zXtsGAkyeIo, 15, 0.625625
zXtsGAkyeIo, 33, 1.376375
zXtsGAkyeIo, 20, 0.834167
zXtsGAkyeIo, 31, 1.292958
zXtsGAkyeIo, 41, 1.710042
zXtsGAkyeIo, 15, 0.625625
zXtsGAkyeIo, 20, 0.834167
zXtsGAkyeIo, 15, 0.625625
zXtsGAkyeIo, 29, 1.209542
zXtsGAkyeIo, 23, 0.959292
zXtsGAkyeIo, 40, 1.668333
zXtsGAkyeIo, 28, 1.167833
zXtsGAkyeIo, 22, 0.917583
zXtsGAkyeIo, 35, 1.459792
zXtsGAkyeIo, 15, 0.625625
zXtsGAkyeIo, 29, 1.209542
zXtsGAkyeIo, 19, 0.792458
zXtsGAkyeIo, 49, 2.043708
zXtsGAkyeIo, 49, 2.043708
zXtsGAkyeIo, 28, 1.167833
zXtsGAkyeIo, 26, 1.084417
zXtsGAkyeIo, 38, 1.584917
zXtsGAkyeIo, 54, 2.252250
zXtsGAkyeIo, 31, 1.292958
zXtsGAkyeIo, 33, 1.376375
zXtsGAkyeIo, 26, 1.084417
zXtsGAkyeIo, 23, 0.959292
zXtsGAkyeIo, 29, 1.209542
zXtsGAkyeIo, 27, 1.126125
zXtsGAkyeIo, 18, 0.750750
zXtsGAkyeIo, 19, 0.792458
zXtsGAkyeIo, 27, 1.126125
zXtsGAkyeIo, 37, 1.543208
zXtsGAkyeIo, 20, 0.834167
zXtsGAkyeIo, 40, 1.668333
zXtsGAkyeIo, 23, 0.959292
zXtsGAkyeIo, 31, 1.292958
zXtsGAkyeIo, 43, 1.793458
zXtsGAkyeIo, 34, 1.418083
zXtsGAkyeIo, 22, 0.917583
zXtsGAkyeIo, 23, 0.959292
zXtsGAkyeIo, 45, 1.876875
zXtsGAkyeIo, 22, 0.917583
zXtsGAkyeIo, 39, 1.626625
zXtsGAkyeIo, 31, 1.292958
zXtsGAkyeIo, 18, 0.750750
zXtsGAkyeIo, 38, 1.584917
zXtsGAkyeIo, 23, 0.959292
zXtsGAkyeIo, 35, 1.459792
zXtsGAkyeIo, 21, 0.875875
zXtsGAkyeIo, 17, 0.709042
zXtsGAkyeIo, 43, 1.793458
zXtsGAkyeIo, 15, 0.625625
zXtsGAkyeIo, 152, 6.339667
zXtsGAkyeIo, 41, 1.710042
zXtsGAkyeIo, 51, 2.127125
zXtsGAkyeIo, 45, 1.876875
zXtsGAkyeIo, 61, 2.544208
zXtsGAkyeIo, 22, 0.917583
zXtsGAkyeIo, 72, 3.003000
zXtsGAkyeIo, 34, 1.418083
zXtsGAkyeIo, 16, 0.667333
zXtsGAkyeIo, 32, 1.334667
zXtsGAkyeIo, 48, 2.002000
zXtsGAkyeIo, 16, 0.667333
zXtsGAkyeIo, 32, 1.334667
zXtsGAkyeIo, 50, 2.085417
zXtsGAkyeIo, 26, 1.084417
zXtsGAkyeIo, 23, 0.959292
zXtsGAkyeIo, 29, 1.209542
zXtsGAkyeIo, 15, 0.625625
zXtsGAkyeIo, 20, 0.834167
zXtsGAkyeIo, 35, 1.459792
zXtsGAkyeIo, 104, 4.337667
zXtsGAkyeIo, 19, 0.792458
zXtsGAkyeIo, 69, 2.877875
zXtsGAkyeIo, 45, 1.876875
zXtsGAkyeIo, 47, 1.960292
zXtsGAkyeIo, 22, 0.917583
zXtsGAkyeIo, 52, 2.168833
zXtsGAkyeIo, 27, 1.126125
zXtsGAkyeIo, 43, 1.793458
zXtsGAkyeIo, 23, 0.959292
zXtsGAkyeIo, 37, 1.543208
zXtsGAkyeIo, 25, 1.042708
zXtsGAkyeIo, 25, 1.042708
zXtsGAkyeIo, 37, 1.543208
zXtsGAkyeIo, 44, 1.835167
zXtsGAkyeIo, 24, 1.001000
zXtsGAkyeIo, 23, 0.959292
zXtsGAkyeIo, 47, 1.960292
zXtsGAkyeIo, 28, 1.167833
zXtsGAkyeIo, 29, 1.209542
zXtsGAkyeIo, 25, 1.042708
zXtsGAkyeIo, 30, 1.251250
zXtsGAkyeIo, 22, 0.917583
zXtsGAkyeIo, 66, 2.752750
zXtsGAkyeIo, 22, 0.917583
zXtsGAkyeIo, 21, 0.875875
zXtsGAkyeIo, 40, 1.668333
zXtsGAkyeIo, 34, 1.418083
zXtsGAkyeIo, 75, 3.128125
zXtsGAkyeIo, 22, 0.917583
zXtsGAkyeIo, 53, 2.210542
zXtsGAkyeIo, 31, 1.292958
zXtsGAkyeIo, 28, 1.167833
zXtsGAkyeIo, 44, 1.835167
zXtsGAkyeIo, 20, 0.834167
zXtsGAkyeIo, 15, 0.625625
zXtsGAkyeIo, 75, 3.128125
zXtsGAkyeIo, 17, 0.709042
zXtsGAkyeIo, 63, 2.627625
zXtsGAkyeIo, 15, 0.625625
zXtsGAkyeIo, 32, 1.334667
zXtsGAkyeIo, 54, 2.252250
zXtsGAkyeIo, 78, 3.253250
zXtsGAkyeIo, 64, 2.669333
zXtsGAkyeIo, 19, 0.792458
zXtsGAkyeIo, 16, 0.667333
zXtsGAkyeIo, 22, 0.917583
zXtsGAkyeIo, 17, 0.709042
zXtsGAkyeIo, 170, 7.090417
zXtsGAkyeIo, 15, 0.625625
zXtsGAkyeIo, 40, 1.668333
zXtsGAkyeIo, 56, 2.335667
zXtsGAkyeIo, 34, 1.418083
zXtsGAkyeIo, 53, 2.210542
zXtsGAkyeIo, 71, 2.961292
zXtsGAkyeIo, 22, 0.917583
zXtsGAkyeIo, 97, 4.045708
zXtsGAkyeIo, 29, 1.209542
zXtsGAkyeIo, 80, 3.336667
zXtsGAkyeIo, 39, 1.626625
zXtsGAkyeIo, 52, 2.168833
zXtsGAkyeIo, 25, 1.042708
zXtsGAkyeIo, 18, 0.750750
zXtsGAkyeIo, 40, 1.668333
zXtsGAkyeIo, 16, 0.667333
zXtsGAkyeIo, 93, 3.878875
zXtsGAkyeIo, 46, 1.918583
zXtsGAkyeIo, 60, 2.502500
zXtsGAkyeIo, 32, 1.334667
zXtsGAkyeIo, 18, 0.750750
zXtsGAkyeIo, 39, 1.626625
zXtsGAkyeIo, 22, 0.917583
zXtsGAkyeIo, 69, 2.877875
zXtsGAkyeIo, 15, 0.625625
zXtsGAkyeIo, 32, 1.334667
zXtsGAkyeIo, 30, 1.251250
zXtsGAkyeIo, 16, 0.667333
zXtsGAkyeIo, 63, 2.627625
zXtsGAkyeIo, 15, 0.625625
zXtsGAkyeIo, 16, 0.667333
zXtsGAkyeIo, 24, 1.001000
zXtsGAkyeIo, 60, 2.502500
zXtsGAkyeIo, 22, 0.917583
zXtsGAkyeIo, 23, 0.959292
zXtsGAkyeIo, 19, 0.792458
zXtsGAkyeIo, 77, 3.211542
zXtsGAkyeIo, 24, 1.001000
zXtsGAkyeIo, 23, 0.959292
zXtsGAkyeIo, 21, 0.875875
zXtsGAkyeIo, 25, 1.042708
zXtsGAkyeIo, 25, 1.042708
zXtsGAkyeIo, 36, 1.501500
zXtsGAkyeIo, 30, 1.251250
zXtsGAkyeIo, 24, 1.001000
zXtsGAkyeIo, 35, 1.459792
zXtsGAkyeIo, 21, 0.875875
zXtsGAkyeIo, 67, 2.794458
zXtsGAkyeIo, 18, 0.750750
zXtsGAkyeIo, 15, 0.625625
zXtsGAkyeIo, 15, 0.625625
zXtsGAkyeIo, 71, 2.961292
zXtsGAkyeIo, 39, 1.626625
zXtsGAkyeIo, 32, 1.334667
zXtsGAkyeIo, 29, 1.209542
zXtsGAkyeIo, 41, 1.710042
zXtsGAkyeIo, 56, 2.335667
zXtsGAkyeIo, 95, 3.962292
zXtsGAkyeIo, 81, 3.378375
zXtsGAkyeIo, 66, 2.752750
zXtsGAkyeIo, 42, 1.751750
zXtsGAkyeIo, 36, 1.501500
zXtsGAkyeIo, 54, 2.252250
zXtsGAkyeIo, 25, 1.042708
zXtsGAkyeIo, 67, 2.794458
zXtsGAkyeIo, 85, 3.545208
zXtsGAkyeIo, 61, 2.544208
zXtsGAkyeIo, 43, 1.793458
zXtsGAkyeIo, 100, 4.170833
zXtsGAkyeIo, 48, 2.002000
zXtsGAkyeIo, 52, 2.168833
zXtsGAkyeIo, 258, 10.760750
OxiPLWaVNYc, 32, 1.067733
OxiPLWaVNYc, 445, 14.848167
OxiPLWaVNYc, 430, 14.347667
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 23, 0.767433
OxiPLWaVNYc, 164, 5.472133
OxiPLWaVNYc, 53, 1.768433
OxiPLWaVNYc, 22, 0.734067
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 27, 0.900900
OxiPLWaVNYc, 31, 1.034367
OxiPLWaVNYc, 32, 1.067733
OxiPLWaVNYc, 21, 0.700700
OxiPLWaVNYc, 43, 1.434767
OxiPLWaVNYc, 59, 1.968633
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 19, 0.633967
OxiPLWaVNYc, 20, 0.667333
OxiPLWaVNYc, 29, 0.967633
OxiPLWaVNYc, 22, 0.734067
OxiPLWaVNYc, 47, 1.568233
OxiPLWaVNYc, 45, 1.501500
OxiPLWaVNYc, 21, 0.700700
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 24, 0.800800
OxiPLWaVNYc, 29, 0.967633
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 32, 1.067733
OxiPLWaVNYc, 23, 0.767433
OxiPLWaVNYc, 49, 1.634967
OxiPLWaVNYc, 25, 0.834167
OxiPLWaVNYc, 23, 0.767433
OxiPLWaVNYc, 49, 1.634967
OxiPLWaVNYc, 40, 1.334667
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 33, 1.101100
OxiPLWaVNYc, 42, 1.401400
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 21, 0.700700
OxiPLWaVNYc, 19, 0.633967
OxiPLWaVNYc, 36, 1.201200
OxiPLWaVNYc, 22, 0.734067
OxiPLWaVNYc, 74, 2.469133
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 19, 0.633967
OxiPLWaVNYc, 55, 1.835167
OxiPLWaVNYc, 43, 1.434767
OxiPLWaVNYc, 22, 0.734067
OxiPLWaVNYc, 27, 0.900900
OxiPLWaVNYc, 37, 1.234567
OxiPLWaVNYc, 21, 0.700700
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 31, 1.034367
OxiPLWaVNYc, 26, 0.867533
OxiPLWaVNYc, 59, 1.968633
OxiPLWaVNYc, 19, 0.633967
OxiPLWaVNYc, 23, 0.767433
OxiPLWaVNYc, 24, 0.800800
OxiPLWaVNYc, 40, 1.334667
OxiPLWaVNYc, 20, 0.667333
OxiPLWaVNYc, 39, 1.301300
OxiPLWaVNYc, 33, 1.101100
OxiPLWaVNYc, 30, 1.001000
OxiPLWaVNYc, 36, 1.201200
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 41, 1.368033
OxiPLWaVNYc, 35, 1.167833
OxiPLWaVNYc, 27, 0.900900
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 70, 2.335667
OxiPLWaVNYc, 20, 0.667333
OxiPLWaVNYc, 33, 1.101100
OxiPLWaVNYc, 22, 0.734067
OxiPLWaVNYc, 44, 1.468133
OxiPLWaVNYc, 20, 0.667333
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 34, 1.134467
OxiPLWaVNYc, 67, 2.235567
OxiPLWaVNYc, 60, 2.002000
OxiPLWaVNYc, 63, 2.102100
OxiPLWaVNYc, 24, 0.800800
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 21, 0.700700
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 30, 1.001000
OxiPLWaVNYc, 21, 0.700700
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 34, 1.134467
OxiPLWaVNYc, 52, 1.735067
OxiPLWaVNYc, 30, 1.001000
OxiPLWaVNYc, 29, 0.967633
OxiPLWaVNYc, 40, 1.334667
OxiPLWaVNYc, 38, 1.267933
OxiPLWaVNYc, 34, 1.134467
OxiPLWaVNYc, 45, 1.501500
OxiPLWaVNYc, 19, 0.633967
OxiPLWaVNYc, 32, 1.067733
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 29, 0.967633
OxiPLWaVNYc, 38, 1.267933
OxiPLWaVNYc, 96, 3.203200
OxiPLWaVNYc, 19, 0.633967
OxiPLWaVNYc, 54, 1.801800
OxiPLWaVNYc, 69, 2.302300
OxiPLWaVNYc, 23, 0.767433
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 35, 1.167833
OxiPLWaVNYc, 19, 0.633967
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 36, 1.201200
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 28, 0.934267
OxiPLWaVNYc, 85, 2.836167
OxiPLWaVNYc, 29, 0.967633
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 48, 1.601600
OxiPLWaVNYc, 23, 0.767433
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 28, 0.934267
OxiPLWaVNYc, 20, 0.667333
OxiPLWaVNYc, 32, 1.067733
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 22, 0.734067
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 40, 1.334667
OxiPLWaVNYc, 26, 0.867533
OxiPLWaVNYc, 57, 1.901900
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 22, 0.734067
OxiPLWaVNYc, 31, 1.034367
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 26, 0.867533
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 32, 1.067733
OxiPLWaVNYc, 39, 1.301300
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 32, 1.067733
OxiPLWaVNYc, 45, 1.501500
OxiPLWaVNYc, 24, 0.800800
OxiPLWaVNYc, 34, 1.134467
OxiPLWaVNYc, 19, 0.633967
OxiPLWaVNYc, 24, 0.800800
OxiPLWaVNYc, 19, 0.633967
OxiPLWaVNYc, 22, 0.734067
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 32, 1.067733
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 30, 1.001000
OxiPLWaVNYc, 59, 1.968633
OxiPLWaVNYc, 23, 0.767433
OxiPLWaVNYc, 21, 0.700700
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 41, 1.368033
OxiPLWaVNYc, 26, 0.867533
OxiPLWaVNYc, 45, 1.501500
OxiPLWaVNYc, 43, 1.434767
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 28, 0.934267
OxiPLWaVNYc, 22, 0.734067
OxiPLWaVNYc, 62, 2.068733
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 44, 1.468133
OxiPLWaVNYc, 38, 1.267933
OxiPLWaVNYc, 50, 1.668333
OxiPLWaVNYc, 29, 0.967633
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 34, 1.134467
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 27, 0.900900
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 30, 1.001000
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 95, 3.169833
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 44, 1.468133
OxiPLWaVNYc, 27, 0.900900
OxiPLWaVNYc, 37, 1.234567
OxiPLWaVNYc, 29, 0.967633
OxiPLWaVNYc, 37, 1.234567
OxiPLWaVNYc, 37, 1.234567
OxiPLWaVNYc, 20, 0.667333
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 21, 0.700700
OxiPLWaVNYc, 59, 1.968633
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 28, 0.934267
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 41, 1.368033
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 24, 0.800800
OxiPLWaVNYc, 31, 1.034367
OxiPLWaVNYc, 49, 1.634967
OxiPLWaVNYc, 35, 1.167833
OxiPLWaVNYc, 56, 1.868533
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 21, 0.700700
OxiPLWaVNYc, 41, 1.368033
OxiPLWaVNYc, 44, 1.468133
OxiPLWaVNYc, 48, 1.601600
OxiPLWaVNYc, 58, 1.935267
OxiPLWaVNYc, 175, 5.839167
OxiPLWaVNYc, 25, 0.834167
OxiPLWaVNYc, 53, 1.768433
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 43, 1.434767
OxiPLWaVNYc, 46, 1.534867
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 21, 0.700700
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 20, 0.667333
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 28, 0.934267
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 19, 0.633967
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 61, 2.035367
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 38, 1.267933
OxiPLWaVNYc, 20, 0.667333
OxiPLWaVNYc, 19, 0.633967
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 30, 1.001000
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 21, 0.700700
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 32, 1.067733
OxiPLWaVNYc, 33, 1.101100
OxiPLWaVNYc, 24, 0.800800
OxiPLWaVNYc, 21, 0.700700
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 28, 0.934267
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 19, 0.633967
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 48, 1.601600
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 38, 1.267933
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 29, 0.967633
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 21, 0.700700
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 23, 0.767433
OxiPLWaVNYc, 20, 0.667333
OxiPLWaVNYc, 19, 0.633967
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 73, 2.435767
OxiPLWaVNYc, 49, 1.634967
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 19, 0.633967
OxiPLWaVNYc, 45, 1.501500
OxiPLWaVNYc, 23, 0.767433
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 41, 1.368033
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 29, 0.967633
OxiPLWaVNYc, 22, 0.734067
OxiPLWaVNYc, 30, 1.001000
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 31, 1.034367
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 27, 0.900900
OxiPLWaVNYc, 18, 0.600600
OxiPLWaVNYc, 31, 1.034367
OxiPLWaVNYc, 42, 1.401400
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 76, 2.535867
OxiPLWaVNYc, 33, 1.101100
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 23, 0.767433
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 16, 0.533867
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 56, 1.868533
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 17, 0.567233
OxiPLWaVNYc, 30, 1.001000
OxiPLWaVNYc, 15, 0.500500
OxiPLWaVNYc, 225, 7.507500
OxiPLWaVNYc, 47, 1.568233
OxiPLWaVNYc, 47, 1.568233
OxiPLWaVNYc, 302, 10.076733
tjWWYhHB88Q, 3, 0.100100
tjWWYhHB88Q, 579, 19.319300
tjWWYhHB88Q, 548, 18.284933
tjWWYhHB88Q, 87, 2.902900
tjWWYhHB88Q, 40, 1.334667
tjWWYhHB88Q, 288, 9.609600
tjWWYhHB88Q, 337, 11.244567
tjWWYhHB88Q, 215, 7.173833
tjWWYhHB88Q, 23, 0.767433
tjWWYhHB88Q, 38, 1.267933
tjWWYhHB88Q, 16, 0.533867
tjWWYhHB88Q, 305, 10.176833
tjWWYhHB88Q, 69, 2.302300
tjWWYhHB88Q, 16, 0.533867
tjWWYhHB88Q, 23, 0.767433
tjWWYhHB88Q, 31, 1.034367
tjWWYhHB88Q, 17, 0.567233
tjWWYhHB88Q, 54, 1.801800
